DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,LATITUDE,LONGITUD
5,9,2017,3,6,50,34.24613611,-86.90414444
5,9,2017,3,21,35,33.58938611,-85.78548333
7,9,2017,5,9,0,34.22124444,-86.8367
7,9,2017,5,18,40,31.79315,-86.42443611
7,9,2017,5,16,30,32.43834444,-86.80429722
8,9,2017,6,20,45,32.20638611,-88.03880556
9,9,2017,7,10,45,30.54338333,-88.24227222
9,9,2017,7,20,20,32.08784167,-88.22075833
9,9,2017,7,1,15,31.08152778,-85.96290278
10,9,2017,1,21,39,34.91035,-85.79409167
10,9,2017,1,5,15,32.31392222,-86.04643333
12,9,2017,3,5,15,31.18611944,-85.26718611
12,9,2017,3,6,15,32.87161944,-86.89801389
12,9,2017,3,1,45,33.53274722,-85.954275
13,9,2017,4,15,33,32.70128889,-85.31815
13,9,2017,4,21,30,33.69998056,-87.58876389
13,9,2017,4,19,30,34.55936389,-87.54756111
14,9,2017,5,1,47,30.66163889,-88.11116389
14,9,2017,5,16,0,30.4644,-88.25062222
15,9,2017,6,17,43,30.69835,-88.14065833
15,9,2017,6,4,55,34.69216667,-86.60974722
15,9,2017,6,14,5,32.489925,-85.03071389
16,9,2017,7,17,45,32.76733889,-87.69100556
16,9,2017,7,14,40,34.74164722,-87.50783333
16,9,2017,7,16,24,32.38163611,-86.23256667
16,9,2017,7,17,45,34.36949444,-87.61627222
17,9,2017,1,7,0,34.7682,-87.39395
18,9,2017,2,5,58,33.35033333,-86.53965
18,9,2017,2,14,40,34.93343333,-86.81944444
19,9,2017,3,9,4,34.48262778,-86.79774444
19,9,2017,3,13,55,34.36230278,-86.40384167
20,9,2017,4,16,13,34.33785278,-86.87039167
20,9,2017,4,12,12,33.58971389,-87.81433333
21,9,2017,5,22,25,31.67446667,-86.80201944
22,9,2017,6,20,40,34.93335,-86.79755833
23,9,2017,7,14,5,32.3334,-85.15339167
24,9,2017,1,6,50,33.65924167,-87.20152222
24,9,2017,1,14,0,34.47793611,-86.87913889
22,9,2017,6,22,59,33.05060833,-87.421
23,9,2017,7,2,35,31.48141667,-87.36826111
25,9,2017,2,19,11,30.40697778,-87.62229444
25,9,2017,2,5,50,32.553125,-86.29792778
26,8,2017,7,20,57,30.76086667,-88.22396111
27,8,2017,1,17,43,34.20676667,-86.023475
27,8,2017,1,10,45,31.50171667,-85.29246667
28,8,2017,2,9,15,32.60758889,-88.18315278
28,8,2017,2,17,38,34.16551667,-86.14604167
28,8,2017,2,4,25,34.05341389,-86.10799722
29,8,2017,3,0,12,34.17340833,-86.14047222
29,8,2017,3,0,0,32.58443333,-87.30685
30,8,2017,4,19,0,31.96680278,-87.63329167
31,8,2017,5,14,20,34.880925,-87.62220556
31,8,2017,5,12,18,33.58502222,-86.77195
1,9,2017,6,21,0,32.49299722,-88.29860833
2,9,2017,7,22,45,33.90855833,-86.82855278
19,9,2017,3,13,40,32.76346111,-86.5612
24,10,2017,3,14,20,33.59806944,-85.85101111
24,10,2017,3,11,50,33.49165,-86.706325
23,10,2017,2,5,0,33.58489444,-86.06675278
22,10,2017,1,18,15,30.84126111,-88.08005
19,10,2017,5,7,26,33.34534444,-87.02438889
15,10,2017,1,16,15,32.47611111,-85.66783611
8,10,2017,1,2,50,33.88811944,-86.25052778
5,10,2017,5,17,53,32.78755278,-85.24349444
29,9,2017,6,14,5,33.57986944,-86.70982778
28,9,2017,5,12,25,33.1654,-86.27699722
28,9,2017,5,1,23,33.50499722,-86.86566111
28,9,2017,5,0,0,34.56556389,-87.96987778
28,9,2017,5,14,30,33.40767778,-87.51290556
29,9,2017,6,3,40,31.15081111,-85.95428333
29,9,2017,6,21,0,31.56899444,-85.93564167
29,9,2017,6,23,40,32.47251111,-85.12921389
29,9,2017,6,19,8,32.47898611,-85.62581111
30,9,2017,7,2,20,32.37640556,-87.00445556
30,9,2017,7,14,5,31.53080278,-86.72118889
30,9,2017,7,19,32,34.737475,-86.64136389
1,10,2017,1,1,9,31.82764167,-86.86247778
1,10,2017,1,5,40,32.97125,-86.20608889
2,10,2017,2,19,2,31.17951667,-85.40196944
2,10,2017,2,5,43,33.18513889,-87.525975
2,10,2017,2,99,99,30.56669722,-88.20913889
3,10,2017,3,6,20,32.1437,-85.54614167
6,10,2017,6,23,15,33.90813611,-87.09321667
7,10,2017,7,13,0,30.72857778,-88.07932222
3,10,2017,3,11,59,33.35430833,-86.84550833
3,10,2017,3,17,22,33.55733611,-86.86467778
4,10,2017,4,19,15,31.32895278,-85.92215833
7,10,2017,7,8,30,33.27761111,-86.24551111
7,10,2017,7,11,35,33.74638611,-88.14623333
7,10,2017,7,23,30,31.82761667,-87.09364444
8,10,2017,1,5,8,34.77208333,-86.51692222
11,10,2017,4,7,5,31.75431111,-86.66800833
12,10,2017,5,14,35,33.34975,-86.58030278
12,10,2017,5,6,35,34.27945833,-87.16443056
13,10,2017,6,11,40,30.49534722,-88.23391944
14,10,2017,7,16,20,33.772475,-85.98510556
14,10,2017,7,22,10,31.41351944,-87.33143056
15,10,2017,1,15,0,31.07608333,-87.51713611
16,10,2017,2,5,50,31.15680833,-87.411975
16,10,2017,2,11,0,34.10608889,-88.05971389
17,10,2017,3,7,20,34.84843333,-87.80384167
17,10,2017,3,10,2,34.05584722,-86.21039444
17,10,2017,3,14,31,34.85945833,-87.49586944
17,10,2017,3,17,12,30.72297778,-88.10215
19,10,2017,5,0,52,30.70769444,-88.25379722
20,10,2017,6,23,0,34.03955833,-86.11482222
20,10,2017,6,2,50,34.61772222,-87.57656111
21,10,2017,7,0,55,33.4977,-86.10483611
21,10,2017,7,6,25,34.23666389,-86.935925
21,10,2017,7,12,26,30.69769444,-88.05148333
21,10,2017,7,22,12,33.87399167,-85.91520278
23,10,2017,2,7,30,33.37066667,-85.50218333
23,10,2017,2,5,20,34.17980278,-87.1257
23,10,2017,2,12,40,34.22331111,-86.73993333
23,10,2017,2,11,19,34.22081944,-85.59208611
24,10,2017,3,18,43,31.22996389,-85.38301111
24,10,2017,3,7,0,34.58328889,-86.01247778
24,10,2017,3,10,0,33.84788056,-85.78614722
24,10,2017,3,16,43,32.49271944,-85.06267778
25,10,2017,4,6,30,33.98769167,-87.47801111
26,10,2017,5,12,55,30.67798611,-88.08050833
20,11,2017,2,22,0,33.55658889,-86.74136667
16,11,2017,5,12,30,32.45401944,-86.20746389
22,11,2017,4,16,20,32.6416,-88.19916111
13,11,2017,2,21,28,33.55011389,-86.77163333
13,11,2017,2,22,30,33.66551389,-87.04553889
10,11,2017,6,17,55,33.10793889,-87.65875556
29,10,2017,1,6,20,32.60723889,-86.47895556
26,10,2017,5,18,45,32.59526389,-85.84519444
28,10,2017,7,4,45,33.52535833,-86.82781389
27,10,2017,6,21,55,34.21688611,-85.92773889
17,9,2017,1,6,11,32.69598056,-88.16708889
27,10,2017,6,20,2,32.14621111,-85.70290556
28,10,2017,7,4,50,34.21728056,-87.67504444
29,10,2017,1,0,50,32.51763333,-87.59668889
29,10,2017,1,8,45,33.39567778,-87.60625
29,10,2017,1,12,41,31.28062778,-86.25588611
29,10,2017,1,16,26,33.09024167,-87.86812222
30,10,2017,2,7,0,33.53828056,-86.94011944
30,10,2017,2,14,15,33.56528611,-86.89601667
30,10,2017,2,19,24,32.32670556,-86.28447222
31,10,2017,3,3,15,34.4904,-85.74895556
31,10,2017,3,14,45,34.05262778,-86.72383611
2,11,2017,5,13,50,31.43869722,-85.66542222
2,11,2017,5,17,45,31.36858611,-88.248375
3,11,2017,6,19,28,30.62636667,-88.18659444
3,11,2017,6,18,39,31.22243333,-85.37431667
3,11,2017,6,20,14,32.38373056,-86.24829722
4,11,2017,7,2,0,31.52013056,-85.86395833
5,11,2017,1,0,35,33.63298056,-85.91320556
5,11,2017,1,3,15,32.80592778,-86.82544444
5,11,2017,1,22,35,30.69824722,-88.10618333
5,11,2017,1,1,38,34.76646944,-86.57253611
5,11,2017,1,17,25,30.65363056,-87.91217778
5,11,2017,1,18,50,34.76733611,-86.894975
6,11,2017,2,14,59,32.74041944,-85.42216389
7,11,2017,3,12,5,33.30126944,-86.19835556
8,11,2017,4,19,35,34.75154444,-88.091275
9,11,2017,5,1,57,32.69743333,-85.314975
9,11,2017,5,16,53,34.77221667,-86.51651389
9,11,2017,5,15,20,34.28381111,-85.89568333
9,11,2017,5,20,35,30.83449444,-88.34895278
10,11,2017,6,18,40,34.94830556,-87.70758056
10,11,2017,6,19,5,31.03494722,-85.86448056
11,11,2017,7,4,50,34.45324444,-85.78985278
11,11,2017,7,18,0,33.81770556,-87.23344167
16,11,2017,5,7,34,32.33443889,-87.78531944
16,11,2017,5,9,45,31.53772222,-85.29005833
17,11,2017,6,20,55,30.65489444,-88.18001667
18,11,2017,7,19,30,34.07481944,-86.67985
21,11,2017,3,5,51,31.50691111,-87.45636111
23,11,2017,5,14,19,34.61349167,-86.078425
21,6,2017,4,14,35,33.26003056,-87.11595278
24,7,2017,2,3,30,30.47721389,-88.39384722
29,11,2017,4,6,24,33.39343333,-86.78498889
29,11,2017,4,11,31,33.51982778,-86.83204167
3,12,2017,1,19,20,33.61585833,-85.69036111
3,12,2017,1,6,50,30.47831389,-88.39058611
8,12,2017,6,16,26,30.73097222,-88.06314167
12,12,2017,3,8,54,33.58103889,-86.02045
14,12,2017,5,16,14,31.30634722,-87.16444167
15,12,2017,6,2,0,33.17133611,-87.54711389
19,12,2017,3,5,50,33.81800833,-86.3478
19,12,2017,3,11,30,33.61770278,-85.72271389
21,12,2017,5,3,38,30.63311944,-87.63471667
22,12,2017,6,0,32,33.23759167,-86.80398056
26,6,2017,2,3,0,32.05034722,-88.24485278
25,6,2017,1,1,30,31.76904722,-85.18899444
22,6,2017,5,11,30,30.72177778,-88.38641667
21,6,2017,4,16,58,32.19213333,-85.138025
19,6,2017,2,0,55,32.83290833,-88.18755556
5,6,2017,2,22,17,34.75070556,-86.59788056
7,6,2017,4,11,35,32.39740556,-86.52960556
28,8,2017,2,12,45,34.75028889,-86.5441
28,8,2017,2,8,5,33.42297222,-87.59400556
15,8,2017,3,20,30,31.25485833,-87.04163333
5,8,2017,7,18,50,31.06058611,-85.40504444
15,8,2017,3,4,29,31.24020278,-85.48239722
9,8,2017,4,12,54,30.65580556,-87.84769722
15,8,2017,3,5,30,32.46628333,-86.62219444
12,8,2017,7,20,15,32.11091667,-87.31116389
12,8,2017,7,2,20,34.62227222,-86.40095556
29,9,2017,6,7,55,32.34546944,-85.12760833
15,11,2017,4,18,55,32.46282222,-86.41809167
15,11,2017,4,18,0,31.04328333,-88.23174444
20,11,2017,2,20,55,34.558575,-85.80163333
24,11,2017,6,20,36,33.59796389,-86.895375
25,11,2017,7,19,6,34.75453611,-87.97372778
25,11,2017,7,23,25,33.54448611,-86.8206
26,11,2017,1,0,45,32.49000833,-86.54505
26,11,2017,1,4,25,33.45174444,-86.11970833
27,11,2017,2,18,13,33.36934167,-86.42296111
27,11,2017,2,23,0,31.78653333,-85.30918056
29,11,2017,4,17,35,33.41455833,-86.66556389
30,11,2017,5,17,50,34.193175,-87.29324167
30,11,2017,5,17,30,33.92331944,-87.26747222
30,11,2017,5,20,27,33.54651944,-86.68005833
30,11,2017,5,12,41,33.98914444,-87.77685556
1,12,2017,6,19,14,31.29197778,-85.13400556
1,12,2017,6,6,15,34.49060833,-86.83895556
2,12,2017,7,9,54,34.26296667,-87.62326111
3,12,2017,1,4,15,34.75676111,-87.5347
3,12,2017,1,20,28,33.72509167,-87.00712222
3,12,2017,1,7,15,32.06850833,-86.22257778
3,12,2017,1,10,20,30.39518611,-88.149625
4,12,2017,2,12,50,30.48506667,-88.11254722
4,12,2017,2,18,11,30.56283333,-88.17225556
5,12,2017,3,12,20,30.85330556,-88.05623611
6,12,2017,4,14,25,33.31246111,-86.44204722
6,12,2017,4,2,15,31.08125,-88.27938611
7,12,2017,5,18,10,32.99191944,-86.03417778
8,12,2017,6,7,0,34.55540556,-87.07756944
8,12,2017,6,12,25,34.03786944,-86.41796944
8,12,2017,6,16,45,31.64445556,-87.69901389
9,12,2017,7,0,1,34.25719722,-86.85433889
9,12,2017,7,22,30,32.308125,-86.21688056
10,12,2017,1,2,50,33.344775,-87.60620278
10,12,2017,1,18,50,34.70428056,-87.40618889
12,12,2017,3,20,40,34.50481111,-87.17706111
13,12,2017,4,18,12,31.00797222,-87.63261944
11,12,2017,2,17,23,33.22265833,-87.31524167
11,12,2017,2,12,11,33.488575,-86.91387222
12,12,2017,3,11,30,30.48212778,-88.29329722
12,12,2017,3,17,52,34.55721667,-86.97344722
13,12,2017,4,20,45,33.85423056,-86.83178611
16,12,2017,7,2,45,31.07851944,-85.50241389
16,12,2017,7,15,39,34.48355556,-87.71493611
16,12,2017,7,19,20,32.52774444,-86.45521944
17,12,2017,1,9,29,32.49876944,-85.0446
17,12,2017,1,1,15,34.67044722,-87.59820833
17,12,2017,1,9,45,34.53480556,-87.0157
17,12,2017,1,12,0,34.25620556,-86.69168889
17,12,2017,1,5,58,31.27059444,-86.22452778
21,12,2017,5,10,16,33.20084167,-86.77604722
22,12,2017,6,8,55,32.88395833,-86.24190278
26,9,2017,3,11,50,31.31825,-87.14531389
31,12,2017,1,23,10,33.56331667,-86.53804722
27,9,2017,4,15,44,34.66866944,-86.32892222
27,9,2017,4,19,45,34.76220833,-88.06996667
27,9,2017,4,16,6,33.86402222,-86.10805833
23,10,2017,2,19,40,34.85120556,-86.57139722
23,11,2017,5,20,32,31.72144722,-86.70171389
22,11,2017,4,13,50,33.00211667,-87.023425
21,10,2017,7,3,50,32.68924167,-88.12455278
20,11,2017,2,17,57,33.63262222,-85.82868889
18,11,2017,7,17,0,34.8309,-87.01571667
10,12,2017,1,18,30,32.26170556,-86.67712222
20,12,2017,4,13,0,34.79131111,-87.09291389
22,12,2017,6,3,50,34.22083889,-86.07754444
22,12,2017,6,23,39,32.23886111,-88.09196667
22,12,2017,6,22,8,33.95996944,-86.44709444
24,12,2017,1,23,10,31.98100556,-86.32716667
25,12,2017,2,16,10,33.49040556,-86.95834722
26,12,2017,3,20,11,32.97795278,-86.04606944
27,12,2017,4,4,5,32.835,-88.14714167
28,12,2017,5,11,10,33.07725278,-86.8257
29,12,2017,6,14,10,33.47771944,-86.82553333
29,12,2017,6,22,45,32.30966667,-86.852775
30,12,2017,7,1,22,32.76326944,-86.88084444
30,12,2017,7,5,30,34.73325278,-87.02873056
30,12,2017,7,18,10,30.72030833,-88.15833611
22,3,2017,4,4,11,32.33060556,-86.33364722
13,8,2017,1,18,40,30.26833611,-87.59190556
11,8,2017,6,9,0,30.68597222,-88.08972778
22,9,2017,6,6,4,33.66898056,-85.82675833
18,9,2017,2,10,31,31.59420278,-87.87136944
5,10,2017,5,19,18,30.26950278,-87.58659444
8,1,2017,1,16,40,32.91873889,-85.94991667
16,2,2017,5,14,9,32.92989722,-85.97607222
30,8,2017,4,21,13,31.30248889,-85.75870278
22,11,2017,4,9,11,31.25696667,-85.50546111
25,11,2017,7,8,51,34.74710833,-86.688025
31,10,2017,3,11,25,32.38215833,-86.24259444
6,10,2017,6,20,22,34.82574444,-87.64370278
22,12,2017,6,19,20,31.35619167,-88.42074444
17,12,2017,1,22,21,32.45853056,-85.07769722
14,12,2017,5,16,20,30.48715833,-88.22866944
24,12,2017,1,5,30,31.25042778,-86.77541111
22,12,2017,6,19,5,30.80803333,-88.216675
8,1,2017,1,20,33,30.72563333,-88.16881944
19,2,2017,1,5,42,34.67131667,-86.72505833
26,1,2017,5,12,45,32.42141389,-86.23017778
4,4,2017,3,6,53,34.99187222,-86.82485278
4,4,2017,3,5,45,33.29495,-87.59828889
13,2,2017,2,7,58,33.55111111,-87.10118889
20,1,2017,6,22,36,33.61505278,-86.75386667
14,1,2017,7,16,46,33.75883333,-86.930825
14,5,2017,1,2,19,30.6436,-88.17411111
14,5,2017,1,2,35,32.47559722,-87.59456944
7,4,2017,6,9,50,33.22620833,-87.16117778
13,6,2017,3,15,55,33.28681111,-86.44068333
26,6,2017,2,21,22,33.576625,-86.71870833
26,6,2017,2,12,11,34.80190833,-87.67704167
8,6,2017,5,21,59,33.86846389,-88.12412778
20,7,2017,5,11,24,33.39173889,-86.97402778
23,6,2017,6,17,49,34.44112778,-86.959175
2,12,2017,7,23,25,33.24916389,-87.13599167
5,12,2017,3,11,52,33.23624722,-87.69086667
18,12,2017,2,18,35,34.58942222,-86.97405833
20,12,2017,4,0,14,33.53621389,-86.87891667
21,12,2017,5,19,2,34.92340556,-85.727575
6,12,2017,4,7,16,34.89556667,-85.80001389
25,12,2017,2,12,43,31.25997778,-85.72729722
6,1,2017,6,18,20,31.32071111,-86.49300278
14,5,2017,1,13,55,30.64061667,-88.20316111
1,1,2017,1,6,57,64.82646111,-147.7514778
5,1,2017,5,15,47,62.40052778,-150.2607917
6,1,2017,6,14,57,61.52314167,-149.6152972
14,1,2017,7,5,27,61.15059167,-149.804275
14,1,2017,7,17,22,61.58173056,-149.46560559999998
18,1,2017,4,19,49,61.56361389,-149.4539472
14,1,2017,7,99,99,60.78434444,-161.77922780000003
23,1,2017,2,17,56,60.56409722,-151.1233389
25,1,2017,4,18,47,66.89638611,-162.5916389
29,1,2017,1,16,45,57.49616667,-134.5738
3,2,2017,6,20,53,61.57758889,-149.6473917
9,2,2017,5,11,19,61.18083889,-149.8497306
16,2,2017,5,13,40,61.16334722,-149.804575
26,2,2017,1,21,25,62.77063611,-150.05573059999998
6,3,2017,2,18,57,60.84935,-148.9965556
11,3,2017,7,21,13,61.60349444,-149.35297219999998
2,4,2017,1,13,17,60.75291111,-149.2489528
22,4,2017,7,23,29,60.78526111,-161.80157219999998
4,5,2017,5,23,24,61.64391944,-149.4814611
7,5,2017,1,1,26,64.88504722,-147.24396389999998
10,5,2017,4,21,48,64.88621111,-147.6088639
16,5,2017,3,16,11,61.53668611,-149.5741639
27,5,2017,7,0,15,61.22448056,-149.7928
27,5,2017,7,2,52,61.20286944,-149.8682833
28,5,2017,1,6,48,63.51943333,-148.8017722
1,6,2017,5,99,99,55.40695556,-132.82854440000003
9,6,2017,6,13,53,59.76086667,-151.8167333
9,6,2017,6,3,0,61.536225,-160.3409667
10,6,2017,7,23,19,61.21868333,-149.7767639
15,4,2017,7,15,52,64.73219444,-147.2759083
18,6,2017,1,11,0,65.79576944,-149.45155280000003
18,6,2017,1,3,0,65.08943333,-166.2332472
20,6,2017,3,99,99,56.03038611,-130.0473417
20,6,2017,3,18,8,64.81298056,-147.77840830000002
8,7,2017,7,99,99,63.69606111,-170.4666778
8,7,2017,7,16,1,60.80347778,-161.7791639
20,7,2017,5,22,15,61.73001944,-148.7181639
22,7,2017,7,18,22,63.93269444,-149.09869719999998
27,7,2017,5,3,25,64.70598333,-147.15302780000002
14,6,2017,4,19,44,64.82015,-147.37955559999997
2,8,2017,4,99,99,63.67885833,-170.5149361
8,8,2017,3,19,29,61.16638333,-149.8677306
21,8,2017,2,18,58,61.65968333,-148.9858917
22,8,2017,3,99,99,64.71158056,-148.6226389
22,8,2017,3,19,35,63.37006667,-148.9958444
23,8,2017,4,17,52,64.89236389,-147.42929719999998
26,8,2017,7,17,40,63.26114444,-147.83077780000002
3,9,2017,1,3,21,61.20522222,-149.8975639
9,9,2017,7,14,56,60.94285833,-149.20895
13,9,2017,4,1,20,61.37350278,-149.52955
14,9,2017,5,18,30,64.776475,-147.4763361
28,9,2017,5,20,45,61.60666667,-149.1184611
30,9,2017,7,1,49,61.18081389,-149.8678528
4,10,2017,4,15,41,61.58848333,-149.7517694
12,10,2017,5,19,11,61.19410833,-149.8820139
14,10,2017,7,7,14,60.75113056,-149.4668417
9,8,2017,4,21,12,61.18806667,-149.91748330000001
15,10,2017,1,11,26,61.49855833,-149.2438556
21,10,2017,7,4,49,61.58375556,-149.39117219999997
26,10,2017,5,20,17,61.19891111,-149.8080639
28,10,2017,7,20,41,61.21872778,-149.7335861
7,11,2017,3,3,38,61.54121667,-149.0569361
13,11,2017,2,7,38,63.86750833,-145.1182611
21,11,2017,3,17,0,64.70626389,-148.6411778
27,11,2017,2,18,10,64.25756667,-149.1800917
28,11,2017,3,8,43,61.53795278,-149.57112780000003
7,12,2017,5,13,2,62.10773611,-150.0590111
13,12,2017,4,19,23,61.5852,-149.31385559999998
25,12,2017,2,12,11,60.50432222,-149.438775
15,11,2017,4,16,19,61.19532778,-149.74278059999997
14,12,2017,5,19,30,68.14676111,-151.730875
15,12,2017,6,23,57,62.77939167,-164.5331111
18,12,2017,2,20,50,55.33928056,-131.6369833
29,12,2017,6,16,7,58.46800278,-134.7786528
9,8,2017,4,99,99,99.9999,999.9999
1,1,2017,1,1,0,33.51863889,-112.06063329999999
2,1,2017,2,1,22,33.737775,-113.7351639
2,1,2017,2,20,35,32.87486667,-112.0493889
4,1,2017,4,9,30,31.67952778,-111.06406670000001
4,1,2017,4,17,54,33.60893333,-112.29739440000002
5,1,2017,5,15,35,35.4918,-111.55462220000001
5,1,2017,5,21,40,33.44801111,-111.9954806
8,1,2017,1,14,9,33.87090833,-113.39131110000001
8,1,2017,1,18,42,33.798275,-112.12851940000002
9,1,2017,2,7,11,33.65199167,-112.1150611
10,1,2017,3,22,26,33.19539722,-111.34959440000002
11,1,2017,4,16,31,33.65398889,-112.375925
12,1,2017,5,6,44,33.50215556,-111.90885829999999
12,1,2017,5,22,21,35.92466667,-109.60553329999999
14,1,2017,7,6,51,32.3056,-110.8926861
15,1,2017,1,4,27,35.06759722,-114.568225
16,1,2017,2,16,37,35.25673611,-111.702925
17,1,2017,3,16,0,33.37790833,-112.0692889
17,1,2017,3,18,29,33.41508056,-111.5720639
21,1,2017,7,1,10,33.30184444,-110.472025
21,1,2017,7,16,50,32.82421944,-113.44693329999998
23,1,2017,2,10,9,33.494725,-112.06956389999999
24,1,2017,3,6,19,32.19225556,-111.0043861
24,1,2017,3,13,46,34.53282778,-111.94045
24,1,2017,3,14,36,34.24623333,-110.0255111
25,1,2017,4,13,13,32.03574444,-110.99279440000001
28,1,2017,7,20,1,35.32680278,-109.08041940000001
29,1,2017,1,9,5,33.50945,-112.0956389
29,1,2017,1,10,6,33.55805,-112.0383
29,1,2017,1,16,52,35.33898611,-112.94824170000001
31,1,2017,3,16,12,34.55488889,-112.4735611
11,1,2017,4,21,3,35.22291111,-114.23615829999999
3,1,2017,3,0,46,33.37090556,-111.87988059999999
2,1,2017,2,19,8,35.09256111,-113.66563329999998
11,1,2017,4,20,46,31.69327222,-111.77377779999999
12,1,2017,5,4,21,33.51280556,-113.0223278
13,1,2017,6,17,38,32.70137222,-111.4757806
13,1,2017,6,18,10,33.508225,-112.37623889999999
14,1,2017,7,14,31,33.47993056,-111.88948329999998
16,1,2017,2,18,4,33.44579444,-110.83320559999999
20,1,2017,6,19,7,32.33720556,-110.9769389
22,1,2017,1,19,14,33.99503333,-114.19304170000001
26,1,2017,5,19,56,32.23610278,-110.88825559999998
29,1,2017,1,20,24,31.58179167,-109.698025
3,1,2017,3,18,0,33.31476111,-111.68688329999999
3,1,2017,3,18,47,32.85940556,-111.75735279999999
6,1,2017,6,5,50,32.85472222,-111.72040559999999
6,1,2017,6,20,2,33.59995556,-112.17362220000001
7,1,2017,7,23,7,32.13368889,-111.0298361
10,1,2017,3,8,29,31.99135278,-110.77253329999999
18,1,2017,4,1,23,33.55308333,-112.1702389
18,1,2017,4,22,42,34.50258056,-112.22873329999999
20,1,2017,6,16,30,32.90846667,-111.51508329999999
21,1,2017,7,3,23,33.48053611,-111.86088889999999
22,1,2017,1,20,29,36.01980833,-111.11811110000001
24,1,2017,3,23,30,34.459725,-114.32455829999999
31,1,2017,3,6,49,33.61284722,-112.2678028
1,1,2017,1,21,38,33.64256667,-111.97748329999999
9,1,2017,2,7,13,33.51382222,-112.0827639
10,1,2017,3,18,17,33.63288889,-112.0828389
11,1,2017,4,20,48,33.50824722,-112.16879170000001
14,1,2017,7,1,54,33.48303611,-112.1689111
15,1,2017,1,7,24,33.40814722,-112.06458889999999
15,1,2017,1,14,3,33.46568333,-112.05211940000001
20,1,2017,6,11,39,33.44215833,-112.11751389999999
20,1,2017,6,18,17,33.40670833,-112.0706056
21,1,2017,7,6,48,33.4654,-112.1518139
24,1,2017,3,6,58,33.65533889,-112.09969720000001
29,1,2017,1,19,22,33.56951944,-112.0996278
21,1,2017,7,7,3,32.28585,-110.99505559999999
2,2,2017,5,18,10,31.98099722,-110.7048889
4,2,2017,7,18,58,33.38876944,-112.01254440000001
4,2,2017,7,20,5,32.19244167,-110.951625
4,2,2017,7,22,7,32.16329444,-110.9776611
5,2,2017,1,3,30,32.61794722,-112.8671861
5,2,2017,1,20,21,33.41490833,-111.85665
8,2,2017,4,4,17,33.83764444,-112.14425829999999
8,2,2017,4,6,41,32.43840833,-111.3042389
8,2,2017,4,9,30,33.77750833,-111.9258
8,2,2017,4,13,20,33.16195278,-111.4920889
8,2,2017,4,14,50,33.39169167,-110.76471940000002
9,2,2017,5,6,3,34.3505,-112.15945829999998
11,2,2017,7,4,25,33.38964167,-111.8747611
11,2,2017,7,7,58,32.47840833,-111.23904170000002
11,2,2017,7,13,17,33.65571944,-114.27019170000001
12,2,2017,1,6,32,33.66175833,-112.3800028
13,2,2017,2,6,8,35.52357778,-113.4809306
13,2,2017,2,11,14,32.26126667,-110.9949611
13,2,2017,2,13,44,32.25035278,-110.98643059999999
14,2,2017,3,12,33,32.32314444,-111.01706940000001
14,2,2017,3,18,26,33.41458333,-110.7982528
17,2,2017,6,17,20,34.30316389,-111.35885
22,2,2017,4,16,54,32.19203889,-110.85783889999999
23,2,2017,5,16,36,33.47620278,-112.237775
23,2,2017,5,18,48,32.18776944,-110.96829170000001
24,2,2017,6,2,26,34.81550278,-114.14641670000002
26,2,2017,1,23,38,36.21889444,-111.39695
17,2,2017,6,15,35,31.898525,-110.665175
23,2,2017,5,12,28,33.64052222,-112.0394861
28,2,2017,3,6,54,32.79483333,-109.6991
21,2,2017,3,21,9,33.57203056,-112.11728059999999
21,1,2017,7,7,35,33.493375,-112.3405611
8,2,2017,4,6,48,33.40832778,-111.7102611
18,2,2017,7,17,50,34.01224167,-112.1362889
1,2,2017,4,4,21,33.12347778,-112.01769170000001
2,2,2017,5,17,39,32.08883889,-110.95749170000002
8,2,2017,4,7,16,33.42295278,-112.22120829999999
12,2,2017,1,14,8,33.67448333,-112.28981670000002
15,2,2017,4,12,31,33.030525,-111.6024972
24,2,2017,6,12,20,31.82621667,-110.98336670000002
10,2,2017,6,5,19,33.71087778,-112.20976940000001
12,2,2017,1,13,18,33.43592778,-111.91760559999999
12,2,2017,1,13,32,32.55798333,-110.93515829999998
12,2,2017,1,23,54,33.38563611,-111.8904861
19,2,2017,1,2,35,32.53695833,-111.2927139
24,2,2017,6,21,13,32.55236389,-111.30561110000001
28,2,2017,3,8,4,32.16333056,-110.9857611
25,1,2017,4,7,52,33.64966111,-112.3376
3,2,2017,6,18,38,33.46401389,-112.15193889999999
1,2,2017,4,19,10,33.85234167,-109.96410829999999
4,2,2017,7,14,21,33.661525,-112.03090559999998
4,2,2017,7,21,18,33.46600556,-112.17088329999999
